codigo,nombre,marca,confidence,final_score,imagen_url,candidate_url,reused_from,error
00001277,CLB SLIM TEE BLACK WHITE OFF WHITE - Talla L - Color Negro,OFF WHITE,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001276.jpg,,OFF WHITE|CLB SLIM TEE BLACK WHITE OFF WHITE,
00001281,BARBER 2 SLIM TEE BLACK WHITE OFF WHITE - Talla M - Color Negro,OFF WHITE,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001281.webp,https://images.stockx.com/images/OFF-WHITE-Barber-2-Slim-SS-Tee-Black-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1743611755,,
00001283,BARBER 2 SLIM TEE BLACK WHITE OFF WHITE - Talla XL - Color Negro,OFF WHITE,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001281.webp,,OFF WHITE|BARBER 2 SLIM TEE BLACK WHITE OFF WHITE,
00001292,BARBER 2 SLIM TEE DEEP BLUE OFF WHITE - Talla L - Color Morado,OFF WHITE,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001292.webp,https://cdn-images.farfetch-contents.com/27/80/25/93/27802593_57523143_1000.jpg,,
00001296,MONALISA SLIM TEE WHITE BLUE - Talla M - Color Blanco,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001296.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/088/482/064/original/886225_01.jpg.jpeg?width=750,,
00001301,BARBER ARROW SKATE TEE WHITE SERENIT OFF WHITE - Talla M - Color Blanco,OFF WHITE,HIGH,84,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001301.jpg,https://img.ssensemedia.com/images/241607M213023_1/off-white-white-tattoo-arrow-skate-t-shirt.jpg,,
00001308,SLF ARROW SKATE TEE BLACK WHITE OFF WHITE - Talla XL - Color Negro Acid Wash,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001308.webp,https://images.stockx.com/images/OFF-WHITE-Fresco-Arrow-Skate-SS-Tee-Black-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1743611574,,
00001311,WINDY ARROW SLIM TEE LIGHT GREY MELANGE OFF WHITE - Talla M - Color Plomo,OFF WHITE,LOW,36,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001311.jpg,https://is4.fwrdassets.com/images/p/fw/z/OFFF-MS361_V1.jpg,,
00001318,DIAG TAB SLIM TEE PEACOCK - Talla XL - Color Azul,OFF WHITE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001318.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/079/619/588/original/1062542_02.jpg.jpeg?action=crop&width=750,,
00001320,I SUPPORT SPORT FOR CHANGE X AC MILAN - Talla S - Color Negro,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001320.jpg,http://store.acmilan.com/cdn/shop/files/OMAA027T25-A03_01_7504c8a1-bb03-4af7-9edf-b660893a9ed8.jpg?v=1744289139,,
00001327,IMAGINARY TV REGULAR TEE OPTICAL WHITE - Talla L - Color Blanco,OFF WHITE,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001327.jpg,https://images-prod.dazeddigital.com/819/81-16-819-546/azure/dazed-prod/1300/2/1302387.jpg,,
00001332,23 VARSITY SKATE TEE MELANGE GREY - Talla L - Color Plomo,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001332.jpg,https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dwc23d5b6c/images/zoom/OMAA120S24JER011_0655_1.jpg?strip=false,,
00001336,OFF STAMP SKATE TEE WHITE BLACK - Talla M - Color Blanco,OFF WHITE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001336.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/093/361/181/original/1252483_02.jpg.jpeg?action=crop&width=750,,
00001343,OFF STAMP SKATE TEE BLACK RED - Talla XL - Color Negro,OFF WHITE,MEDIUM,53,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001343.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/102/491/412/original/1451412_01.jpg.jpeg?action=crop&width=750,,
00001346,PALACE ARROW REG TEE WHITE BLACK - Talla M - Color Blanco,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001346.jpg,"https://images.novelship.com/product/1637736415572_Off-WhiteP0.png?fit=fill&bg=FFFFFF&trim=color&auto=format,compress&q=75",,
00001352,SB SLIM ARROW TEE WHTE LIGHT BLUE - Talla L - Color Blanco,OFF WHITE,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001352.jpg,https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw0f5031b2/images/zoom/OMAA120G20JER003_0145_2.jpg?strip=false,,
00001356,PUFFY LOGO SKATE TEE BLACK CITRUS - Talla M - Color Negro,OFF WHITE,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001356.jpg,https://is4.revolveassets.com/images/p4/n/uv/OFFF-MS392_V1.jpg,,
00001361,OFF SHARED SKATE TEE BLACK WHITE - Talla M - Color Negro,OFF WHITE,MEDIUM,53,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001361.webp,https://images.stockx.com/images/Off-White-Paint-Script-Over-Skate-S-S-Tee-Black-White.jpg?fit=fill&bg=FFFFFF&w=576&h=384&fm=webp&auto=compress&dpr=2&trim=color&updated_at=1668142279&q=75,,
00001368,SG SINDALAH T SHIRT BLACK LIGHT BLUE - Talla XL - Color Negro,OFF WHITE,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001368.jpg,https://www.palmangels.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-53/default/dw0fdcb8c2/images/zoom/PBAA003F25JER002_1040_0.jpg?strip=false,,
00001372,MAKING THE WORLD CACTUS JACK X WWE - Talla L  - Color Blanco,TRAVIS SCOTT,HIGH,77,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001372.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/106/024/167/original/1529326_01.jpg.jpeg?width=4000,,
00001375,Amiri Baroque Logo Print T-shirt Black - Size S,AMIRI,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001375.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/2/6/26-01-2024-BLR_AMJYTE1012-BLK_7_1.jpg",,
00001382,ABC CAMO BUSY WORKS TEE - Talla L- Color Blanco,BAPE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001382.jpg,https://eu.bape.com/cdn/shop/files/001CSL301012_BLU_A.jpg?v=1749564290&width=2400,,
00001387,GLITTER BY BATHING APE TEE - Talla L - Color Negro,BAPE,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001387.webp,https://images.stockx.com/images/BAPE-Glitter-By-Bathing-Ape-Tee-Gray.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1637604433,,
00001392,MAD SHARK PHOTO PRINT RELAXED FIT TEE BLACK - Talla L - Color Negro,BAPE,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001392.webp,https://images.stockx.com/images/BAPE-Mad-Shark-Photo-Print-Relaxed-Fit-Tee-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1706543117,,
00001393,MAD SHARK PHOTO PRINT RELAXED FIT TEE BLACK - Talla XL - Color Negro,BAPE,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001392.webp,,BAPE|MAD SHARK PHOTO PRINT RELAXED FIT TEE BLACK,
00001398,MAD SHARK PHOTO PRINT RELAXED FIT TEE WHITE - Talla XL - Color Blanco,BAPE,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001398.webp,https://images.stockx.com/images/BAPE-Mad-Shark-Photo-Print-Relaxed-Fit-Tee-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1706543100,,
00001402,1ST CAMO SEPARATE SHARK T-SHIRT - Talla L - Color Blanco,BAPE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001402.jpg,https://us.bape.com/cdn/shop/files/001TEL301018_WHT_A.jpg?v=1738268317&width=1200,,
00001408,TENIS CLUB ICON SCREEN CASA BLANCA - Talla XL - Color Blanco,CASA BLANCA,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001408.png,http://www.kickgame.co.uk/cdn/shop/products/casablanca-tennis-club-icon-printed-white-t-shirt_1.png?v=1665308575,,
00001414,PLAYFUL EAGLE PRINTED WHITE JERSEY - Talla XXL - Color Blanco,CASA BLANCA,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001414.webp,https://cdn-images.farfetch-contents.com/24/56/66/99/24566699_54668578_1000.jpg,,
00001419,UNITY IS POWER PRINTED WHITE JERSEY - Talla XXL - Color Blanco,CASA BLANCA,HIGH,73,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001419.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/0/6/06-02-2024-LB_MS24-JTS-001-12_9_1.jpg",,
00001422,TENIS CLUB ICON T-SHIRT - Talla L - Color Blanco,CASA BLANCA,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001422.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/107/885/298/original/1570973_01.jpg.jpeg?width=750,,
00001426,ENGLISH BREAKFAST TEE PLEASURE BLACK - Talla M - Color Negro,PLEASURE,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001426.jpg,https://www.waawbkk.com/wp-content/uploads/2025/02/LOOKBOOK_800x800px-11.jpg,,
00001443,BASIC STUSSY BLACK T-SHIRT - Talla XL - Color Negro,STUSSY,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001443.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/3/1/31_08_2023_jd_1904870-blac_8.jpg",,
00001450,BY ANY MEANS BLING TEE VALLEY CREAM PEDRERIA - Talla S - Color Crema,VALLEY FOREVER,LOW,12,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001450.jpg,https://media-assets.grailed.com/prd/listing/temp/adb755e4cdde450c8887fd6cf40befba?,,
00001451,BY ANY MEANS BLING TEE VALLEY CREAM PEDRERIA - Talla M - Color Crema,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001450.jpg,,VALLEY FOREVER|BY ANY MEANS BLING TEE VALLEY CREAM PEDRERIA,
00001452,BY ANY MEANS BLING TEE VALLEY CREAM PEDRERIA - Talla L - Color Crema,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001450.jpg,,VALLEY FOREVER|BY ANY MEANS BLING TEE VALLEY CREAM PEDRERIA,
00001458,VALLEY SPEED BLING TEE GREY PEDRERIA - Talla XL - Color Plomo,VALLEY FOREVER,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001458.jpg,https://media-assets.grailed.com/prd/listing/temp/f2a7de9dfe6344ecb88db26434b512f3?,,
00001460,VALLEY FOREVER FALLEN BLING TEE GREY PEDRERIA - Talla S - Color Plomo,VALLEY FOREVER,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001460.jpg,http://empxreboutique.com/cdn/shop/files/2506_VALLEY-DREAMS_FALLEN-ANGEL_SS-TEE_BLK_001.webp?crop=center&height=1200&v=1753977258&width=1200,,
00001461,VALLEY FOREVER FALLEN BLING TEE GREY PEDRERIA - Talla M - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001460.jpg,,VALLEY FOREVER|VALLEY FOREVER FALLEN BLING TEE GREY PEDRERIA,
00001462,VALLEY FOREVER FALLEN BLING TEE GREY PEDRERIA - Talla L - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001460.jpg,,VALLEY FOREVER|VALLEY FOREVER FALLEN BLING TEE GREY PEDRERIA,
00001465,VALLEY ECHOES OF THE GOLDEN ERA TEE GREY - Talla S - Color Plomo,VALLEY FOREVER,LOW,12,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001465.jpg,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/ffb1d49b-cb1b-4b40-8880-ae3972084342/dhwkbyv-79c7f921-8aaf-4f47-820f-ef2a8e56df57.png/v1/fill/w_1076,h_742,q_70,strp/valley_of_echoes___empyrea_by_ohshinakai_dhwkbyv-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTEwNCIsInBhdGgiOiJcL2ZcL2ZmYjFkNDliLWNiMWItNGI0MC04ODgwLWFlMzk3MjA4NDM0MlwvZGh3a2J5di03OWM3ZjkyMS04YWFmLTRmNDctODIwZi1lZjJhOGU1NmRmNTcucG5nIiwid2lkdGgiOiI8PTE2MDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.nw2SrFvCb7BNfV5c7xzfT-RlV5s02kT8KhEwZLzjlFk",,
00001466,VALLEY ECHOES OF THE GOLDEN ERA TEE GREY - Talla M - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001465.jpg,,VALLEY FOREVER|VALLEY ECHOES OF THE GOLDEN ERA TEE GREY,
00001467,VALLEY ECHOES OF THE GOLDEN ERA TEE GREY - Talla L - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001465.jpg,,VALLEY FOREVER|VALLEY ECHOES OF THE GOLDEN ERA TEE GREY,
00001470,VALLEY NAS TEE GREY GREY - Talla S - Color Plomo,VALLEY FOREVER,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001470.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/109/829/703/original/1610221_01.jpg.jpeg?action=crop&width=2600,,
00001471,VALLEY NAS TEE GREY GREY - Talla M - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001470.jpg,,VALLEY FOREVER|VALLEY NAS TEE GREY GREY,
00001472,VALLEY NAS TEE GREY GREY - Talla L - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001470.jpg,,VALLEY FOREVER|VALLEY NAS TEE GREY GREY,
00001475,FOG TEE DARK OATMEAL - Talla XS - Color Plomo Melange,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001475.jpg,http://stepcorrectshop.ca/cdn/shop/files/Essentials-Dark-Oatmeal-Velvet-Tee-Back.webp?v=1727893508,,
00001476,FOG TEE DARK OATMEAL - Talla S - Color Plomo Melange,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001475.jpg,,ESSENTIALS|FOG TEE DARK OATMEAL,
00001478,FOG TEE DARK OATMEAL - Talla L - Color Plomo Melange,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001475.jpg,,ESSENTIALS|FOG TEE DARK OATMEAL,
00001479,FOG TEE DARK OATMEAL - Talla XL - Color Plomo Melange,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001475.jpg,,ESSENTIALS|FOG TEE DARK OATMEAL,
00001483,FOG TEE CREAM - Talla XL- Color Crema,ESSENTIALS,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001483.jpg,https://media.karousell.com/media/photos/products/2021/1/21/essentials_fog_cream_tee_1611243566_65ef7210.jpg,,
00001485,FOG T-SHIRT IRON - Talla S - Color Plomo Hierro,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001485.jpg,https://img07.shop-pro.jp/PA01461/520/product/181822007.jpg?cmsp_timestamp=20240719190608,,
00001490,FOG T-SHIRT WHITE - Talla S - Color Blanco,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001490.jpg,https://cdn.store-assets.com/s/945392/i/47831479.jpeg?width=1024,,
00001498,FOG T-SHIRT WHITE - Talla XL - Color Blanco,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001490.jpg,,ESSENTIALS|FOG T-SHIRT WHITE,
00001500,FOG T-SHIRT SYCAMORE - Talla S - Color Verde Agua,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001500.jpg,http://www.oakshop.ca/cdn/shop/products/20230411T185531047.jpg?v=1762442380,,
00001502,FOG T-SHIRT SYCAMORE - Talla L - Color Verde Agua,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001500.jpg,,ESSENTIALS|FOG T-SHIRT SYCAMORE,
00001505,FOG LIGHT HEATHER OATMEAL - Talla S - Color Beige Arena,ESSENTIALS,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001505.jpg,http://www.oakshop.ca/cdn/shop/products/Fear-of-God-Essentials-Crewneck-SS22-Light-Oatmeal_jpg.webp?v=1662510412,,
00001512,FOG T-SHIRT CREAM -Talla L - Color Crema,ESSENTIALS,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001512.jpg,https://media-photos.depop.com/b1/32367882/1740455626_ec74d354ecf14de99569629939b6c551/P0.jpg,,
00001515,FOG TEE HEATHER GREY - Talla S - Color Plomo Marron,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001515.png,http://eteft.com/cdn/shop/files/3_1_fb86dc28-634b-42cc-a790-6ee186905b9c.png?v=1729566087,,
00001523,FOG TEE OATMEAL - Talla XL - Color Plomo Crema,ESSENTIALS,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001523.jpg,http://stepcorrectshop.ca/cdn/shop/files/Essentials-Dark-Oatmeal-Velvet-Tee-Back.webp?v=1727893508,,
00001526,FOG TEE LIGH OATMEAL - Talla M - Color Plomo Claro,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001526.jpg,https://down-th.img.susercontent.com/file/e66cfe7ad1afe9278da16101ecd3bac1,,
00001527,FOG TEE LIGH OATMEAL - Talla L - Color Plomo Claro,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001526.jpg,,ESSENTIALS|FOG TEE LIGH OATMEAL,
00001528,FOG TEE LIGH OATMEAL - Talla XL - Color Plomo Claro,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001526.jpg,,ESSENTIALS|FOG TEE LIGH OATMEAL,
00001530,FOG TEE STRECH LIMO - Talla XS - Color Negro Verdoso,ESSENTIALS,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001530.png,https://www.secretsneakerstore.com/cdn/shop/files/1703851992735QVSWZMT7MU7V3ZZ3B39Q_620x.png?v=1713458858,,
00001533,FOG TEE STRECH LIMO - Talla L - Color Negro Verdoso,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001530.png,,ESSENTIALS|FOG TEE STRECH LIMO,
00001535,FOG T-SHIRT STRECH LIMO FRONTAL LOGO - Talla XS - Color Negro Verdoso,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001535.jpg,http://www.oakshop.ca/cdn/shop/products/Fear-of-God-Essentials-T-shirt-SS22-Stretch-Limo_jpg.webp?v=1662509866,,
00001538,FOG T-SHIRT STRECH LIMO FRONTAL LOGO - Talla L - Color Negro Verdoso,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001535.jpg,,ESSENTIALS|FOG T-SHIRT STRECH LIMO FRONTAL LOGO,
00001540,FOG T-SHIRT SS24 SEAL - Talla S - Color Beige Arena,ESSENTIALS,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001540.jpg,https://thefactorykl.com/cdn/shop/files/2_78e906be-9363-4e3d-9ab4-aabadc0a5606.jpg?v=1715076656&width=1445,,
00001545,FOG ESSENTIALS JERSEY CREWNECK T-SHIRT BLACK - Talla S - Color Negro Logo Blanco,ESSENTIALS,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001545.png,https://img.shoplineapp.com/media/image_clips/675c1e0041e964000e7cc712/original.png?1734090239,,
00001547,FOG ESSENTIALS JERSEY CREWNECK T-SHIRT BLACK - Talla L - Color Negro Logo Blanco,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001545.png,,ESSENTIALS|FOG ESSENTIALS JERSEY CREWNECK T-SHIRT BLACK,
00001555,FOG TSHIRT CREWNECK HEATHER GRAY - Talla S - Color Plomo Melange,ESSENTIALS,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001555.webp,https://images.stockx.com/images/Fear-of-God-Essentials-Core-Collection-Crewneck-T-Shirt-Light-Heather-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1716472908?height=78&width=78,,
00001561,FOG TSHIRT CORAL - Talla M - Color Melon,ESSENTIALS,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001561.jpg,https://www.oakshop.ca/cdn/shop/products/Fear-of-God-Essentials-T-shirt-Coral_jpg.webp?v=1662599151,,
00001562,FOG TSHIRT CORAL - Talla L - Color Melon,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001561.jpg,,ESSENTIALS|FOG TSHIRT CORAL,
00001566,SUPREME TYLER THE CREATOR TEE GREY - Talla M - Color Plomo Melange,SUPREME,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00001566.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/103/436/578/original/1471805_01.jpg.jpeg?action=crop&width=750,,
